Currency,YYYYMMDD_HHMMSS,Open,High,Low,Close,Volume,WAP,Count,Minute,Tesla3,Tesla6,Tesla9,Decision,EXECUTE
EUR,20200616  09:30:00,1.13065,1.13085,1.1302,1.1306,1365,1.13053,556,30,0.035961,0.072054,0.107361,BUY,NO
EUR,20200616  09:35:00,1.13065,1.13075,1.12985,1.13035,1287,1.1303,586,35,0.035688,0.071448,0.079596,BUY,NO
EUR,20200616  09:40:00,1.1304,1.13085,1.1301,1.1305,1260,1.13049,531,40,0.03594,0.07176,0.053667,NO,NO
EUR,20200616  09:45:00,1.1305,1.13095,1.13025,1.1303,1001,1.130645,430,45,0.036144,0.072036,0.027396,NO,NO
EUR,20200616  09:50:00,1.1303,1.13045,1.129,1.1294,3098,1.1295,1037,50,0.034791,0.069102,-0.0035685,NO,NO
EUR,20200616  09:55:00,1.1294,1.12975,1.1289,1.1293,1447,1.12931,534,55,0.034536,0.050688,-0.0033255,NO,NO
EUR,20200616  10:00:00,1.1293,1.1294,1.1286,1.1292,2122,1.128935,817,0,0.034014,0.032046,-0.0037845,SELL,NO
EUR,20200616  10:05:00,1.1292,1.1298,1.12865,1.1287,1904,1.129255,746,5,0.03435,0.014928,-0.001233,SELL,NO
EUR,20200616  10:10:00,1.1287,1.129,1.1283,1.129,1316,1.128735,528,10,0.033633,-0.004215,-0.001854,NO,NO
EUR,20200616  10:15:00,1.129,1.12925,1.12695,1.1271,2920,1.12805,1077,15,0.023832,-0.005241,-0.0036315,NO,NO
EUR,20200616  10:20:00,1.12705,1.1279,1.12685,1.1279,2215,1.127275,907,20,0.014031,-0.006507,-0.0052875,NO,NO
EUR,20200616  10:25:00,1.12785,1.12845,1.12775,1.12795,1302,1.128135,555,25,0.00612,-0.00351,-0.0006975,NO,NO
EUR,20200616  10:30:00,1.128,1.12845,1.12765,1.12815,1133,1.128075,509,30,-0.0028995,-0.00282,9.45E-05,BUY,NO
EUR,20200616  10:35:00,1.12815,1.12825,1.1268,1.12735,2664,1.127505,1100,35,-0.0032745,-0.003729,-0.0013635,NO,NO
EUR,20200616  10:40:00,1.1273,1.1273,1.12605,1.12675,2941,1.126735,1275,40,-0.0039015,-0.004821,-0.003645,NO,NO
EUR,20200616  10:45:00,1.1268,1.12695,1.12585,1.1268,2279,1.12635,963,45,-0.003897,-0.004749,-0.004545,NO,NO
EUR,20200616  10:50:00,1.12685,1.127,1.12555,1.12615,3534,1.126245,1372,50,-0.003606,-0.004329,-0.0033165,NO,NO
EUR,20200616  10:55:00,1.1261,1.1268,1.12545,1.12605,3105,1.12616,1416,55,-0.0034785,-0.004137,-0.0019755,NO,NO
EUR,20200616  11:00:00,1.126,1.12615,1.1251,1.12615,3810,1.12558,1567,0,-0.0037965,-0.005202,-0.002853,NO,NO
EUR,20200616  11:05:00,1.1262,1.1269,1.126,1.12675,2764,1.126525,1133,5,-0.0021645,-0.00261,0.0015885,NO,NO
EUR,20200616  11:10:00,1.1268,1.12745,1.12615,1.1274,1763,1.12676,802,10,-0.0015465,-0.000975,0.002277,BUY,NO
EUR,20200616  11:15:00,1.1274,1.12795,1.127,1.127,2141,1.12754,842,15,-0.0004125,0.001995,0.0046215,BUY,NO
EUR,20200616  11:20:00,1.127,1.1281,1.12675,1.12805,2277,1.12755,848,20,-0.000237,0.002826,0.0034155,BUY,NO
EUR,20200616  11:25:00,1.12805,1.1284,1.12785,1.1282,1298,1.12806,522,25,0.000537,0.004743,0.0034785,NO,NO
EUR,20200616  11:30:00,1.1282,1.1287,1.1279,1.1287,1114,1.128265,460,30,0.0013185,0.00513,0.002835,NO,NO
EUR,20200616  11:35:00,1.1287,1.1287,1.12805,1.1283,942,1.128325,394,35,0.0019395,0.004965,0.0016965,NO,NO
EUR,20200616  11:40:00,1.1283,1.1283,1.1276,1.1277,1177,1.127845,488,40,0.001767,0.002985,-0.000738,NO,NO
EUR,20200616  11:45:00,1.1277,1.1282,1.12745,1.12805,1062,1.12778,450,45,0.0020355,0.001647,-0.0012375,SELL,NO
EUR,20200616  11:50:00,1.128,1.1282,1.12765,1.1278,1097,1.127875,459,50,0.002097,0.000954,-0.0006435,SELL,NO
EUR,20200616  11:55:00,1.12785,1.1281,1.12775,1.128,983,1.127925,422,55,0.0020025,0.000171,-0.0001125,SELL,NO
EUR,20200616  12:00:00,1.12805,1.1285,1.1278,1.12845,1017,1.128085,451,0,0.0017805,8.4E-05,0.0008235,NO,NO
EUR,20200616  12:05:00,1.1285,1.12905,1.12825,1.12895,1057,1.128625,460,5,0.0018375,0.001203,0.0025515,NO,NO
EUR,20200616  12:10:00,1.12895,1.1292,1.12855,1.12895,1868,1.12881,637,10,0.001599,0.001815,0.002457,BUY,NO
EUR,20200616  12:15:00,1.12895,1.129,1.1288,1.1289,654,1.128895,244,15,0.0012495,0.002253,0.0019215,NO,NO
EUR,20200616  12:20:00,1.1289,1.1292,1.1288,1.12905,697,1.128985,269,20,0.001122,0.002709,0.0013725,NO,NO
EUR,20200616  12:25:00,1.129,1.12915,1.1288,1.1289,928,1.12896,356,25,0.0010035,0.002505,0.0004725,NO,NO
EUR,20200616  12:30:00,1.12885,1.12925,1.12885,1.1292,761,1.129045,300,30,0.0011895,0.002202,0.000477,NO,NO
EUR,20200616  12:35:00,1.12925,1.12965,1.12925,1.1295,924,1.12947,402,35,0.0018165,0.002661,0.0017955,NO,NO
EUR,20200616  12:40:00,1.1295,1.1297,1.12935,1.12955,535,1.1295,265,40,0.0019725,0.002151,0.001386,NO,NO
EUR,20200616  12:45:00,1.1295,1.12965,1.12935,1.1295,595,1.129495,271,45,0.0018945,0.001599,0.0009045,SELL,NO
EUR,20200616  12:50:00,1.1295,1.1295,1.1291,1.12915,451,1.129305,173,50,0.001413,0.000942,-0.000261,SELL,NO
EUR,20200616  12:55:00,1.12915,1.12935,1.129,1.12915,474,1.129165,223,55,0.0009645,0.000465,-0.000999,SELL,NO
EUR,20200616  13:00:00,1.12915,1.1292,1.12875,1.12875,440,1.12897,222,0,0.0004395,-0.000348,-0.0014265,SELL,NO
EUR,20200616  13:05:00,1.12875,1.12875,1.12845,1.1286,638,1.128605,305,5,-0.0002685,-0.001533,-0.0022635,SELL,NO
EUR,20200616  13:10:00,1.1286,1.1287,1.12825,1.1284,473,1.12842,207,10,-0.000591,-0.002298,-0.0021285,NO,NO
EUR,20200616  13:15:00,1.1284,1.12855,1.1282,1.1283,608,1.128335,203,15,-0.0007635,-0.002658,-0.001638,NO,NO
EUR,20200616  13:20:00,1.12835,1.12865,1.12825,1.12855,497,1.128355,198,20,-0.000912,-0.002427,-0.000819,NO,NO
EUR,20200616  13:25:00,1.12855,1.12865,1.1282,1.12825,330,1.12845,172,25,-0.0009525,-0.001881,7.65E-05,NO,NO
EUR,20200616  13:30:00,1.12825,1.12855,1.12825,1.1285,409,1.12841,155,30,-0.001161,-0.001443,7.2E-05,NO,NO
EUR,20200616  13:35:00,1.12845,1.12845,1.12815,1.1282,188,1.128305,102,35,-0.001365,-0.001164,-0.000297,BUY,NO
EUR,20200616  13:40:00,1.1282,1.1286,1.1282,1.12855,156,1.128425,88,40,-0.0011295,-0.000378,0.000162,BUY,NO
EUR,20200616  13:45:00,1.12855,1.12875,1.1285,1.1286,301,1.128635,118,45,-0.0007185,0.000495,0.000855,BUY,NO
EUR,20200616  13:50:00,1.1286,1.12875,1.12815,1.1282,359,1.12842,185,50,-0.0007095,7.2E-05,-8.55E-05,NO,NO
EUR,20200616  13:55:00,1.12825,1.1286,1.1282,1.1286,338,1.128455,153,55,-0.000402,0.000162,3.15E-05,NO,NO
EUR,20200616  14:00:00,1.12865,1.1291,1.1286,1.1288,676,1.128895,314,0,0.000375,0.001236,0.0014805,BUY,NO
EUR,20200616  14:05:00,1.12875,1.12905,1.12875,1.1289,304,1.12887,127,5,0.0005295,0.001134,0.0009675,NO,NO
EUR,20200616  14:10:00,1.1289,1.12915,1.1289,1.12895,361,1.129055,155,10,0.000798,0.001467,0.001422,NO,NO
EUR,20200616  14:15:00,1.12895,1.12905,1.12885,1.1289,329,1.128955,160,15,0.000681,0.001221,0.0004905,NO,NO
EUR,20200616  14:20:00,1.1289,1.1289,1.12835,1.12875,995,1.128645,497,20,0.000318,0.000387,-0.0010755,NO,NO
EUR,20200616  14:25:00,1.1287,1.12875,1.1285,1.12875,298,1.12867,150,25,0.000327,0.000165,-0.0007605,SELL,NO
EUR,20200616  14:30:00,1.12875,1.12915,1.12875,1.1291,537,1.12895,216,30,0.0006075,0.000696,0.0004275,NO,NO
EUR,20200616  14:35:00,1.12905,1.12915,1.12895,1.129,372,1.12905,163,35,0.0007245,0.000555,0.000882,NO,NO
EUR,20200616  14:40:00,1.129,1.12905,1.1288,1.12885,307,1.128925,132,40,0.0005295,-4.5E-05,0.0003465,NO,NO
EUR,20200616  14:45:00,1.12885,1.12905,1.12875,1.129,415,1.128895,150,45,0.0003525,3.3E-05,-1.35E-05,SELL,NO
EUR,20200616  14:50:00,1.129,1.12905,1.12885,1.129,237,1.12895,96,50,0.000348,0.000285,-1.8E-05,SELL,NO
EUR,20200616  14:55:00,1.12905,1.1296,1.12895,1.12955,991,1.12937,431,55,0.0006615,0.001356,0.001494,BUY,NO
EUR,20200616  15:00:00,1.1296,1.1296,1.1293,1.1294,504,1.12948,272,0,0.0006435,0.001563,0.001602,BUY,NO
EUR,20200616  15:05:00,1.1294,1.12945,1.12885,1.1289,339,1.12915,175,5,0.0003225,0.000603,-8.55E-05,NO,NO
EUR,20200616  15:10:00,1.12885,1.129,1.12875,1.12875,120,1.128835,65,10,4.5E-06,-0.000288,-0.001449,SELL,NO
EUR,20200616  15:15:00,1.1287,1.1287,1.12815,1.12825,1239,1.12835,426,15,-0.000546,-0.001452,-0.0030915,SELL,NO
EUR,20200616  15:20:00,1.1283,1.12875,1.1283,1.1285,451,1.12852,187,20,-0.0003705,-0.001236,-0.0015615,SELL,EXECUTE
EUR,20200616  15:25:00,1.12855,1.1288,1.12855,1.1287,424,1.12868,199,25,-0.0002625,-0.001185,-0.0001215,NO,NO
EUR,20200616  15:30:00,1.12865,1.12895,1.12845,1.1288,268,1.128695,142,30,-0.000312,-0.001302,0.0003555,NO,NO
EUR,20200616  15:35:00,1.1288,1.1288,1.12845,1.12855,170,1.12862,85,35,-0.000402,-0.001413,0.0002115,NO,NO
EUR,20200616  15:40:00,1.1285,1.12855,1.128,1.12805,390,1.12821,175,40,-0.00099,-0.001785,-0.0015075,NO,NO
EUR,20200616  15:45:00,1.1281,1.1283,1.12805,1.12825,246,1.128155,114,45,-0.0012225,-0.001341,-0.0014265,SELL,NO
EUR,20200616  15:50:00,1.12835,1.12845,1.12815,1.12845,327,1.128315,118,50,-0.001107,-0.000675,-0.000378,BUY,NO
EUR,20200616  15:55:00,1.1284,1.12855,1.128,1.12855,877,1.128205,299,55,-0.0012045,-0.000855,-0.000432,BUY,NO
EUR,20200616  16:00:00,1.1285,1.12855,1.1281,1.12815,412,1.12833,135,0,-0.0007485,-0.000717,0.0003915,BUY,NO
EUR,20200616  16:05:00,1.12815,1.1284,1.12815,1.1284,74,1.128365,38,5,-0.0004185,-0.000447,0.0004095,NO,NO
EUR,20200616  16:10:00,1.12835,1.1286,1.12835,1.1285,148,1.12851,65,10,-0.0001035,0.000216,0.0007425,BUY,NO
EUR,20200616  16:15:00,1.12845,1.1285,1.1283,1.1285,77,1.128425,29,15,-0.0001635,0.00024,0.000261,BUY,NO
EUR,20200616  16:20:00,1.12845,1.12875,1.12845,1.12875,276,1.128615,109,20,-1.65E-05,0.000945,0.000747,NO,NO
EUR,20200616  16:25:00,1.1287,1.12875,1.12855,1.1286,85,1.12863,32,25,9.45E-05,0.000909,0.0005445,NO,NO
EUR,20200616  16:30:00,1.12855,1.12865,1.12855,1.12865,71,1.128615,32,30,0.000234,0.000747,0.000252,NO,NO
EUR,20200616  16:35:00,1.12865,1.12865,1.12855,1.12855,29,1.128565,17,35,0.000288,0.00051,-2.25E-05,NO,NO
EUR,20200616  16:40:00,1.12855,1.12875,1.12845,1.1286,137,1.12859,51,40,0.0004425,0.000438,-5.85E-05,SELL,NO
EUR,20200616  16:45:00,1.12855,1.12865,1.1285,1.1286,28,1.12858,19,45,0.0003945,0.000243,-7.2E-05,SELL,NO
EUR,20200616  16:50:00,1.1286,1.1286,1.12835,1.12845,73,1.128445,25,50,0.0001695,-0.00024,-0.000513,SELL,NO
EUR,20200616  16:55:00,1.1285,1.1287,1.12845,1.12865,98,1.128565,46,55,0.000255,-1.5E-05,7.2E-05,NO,NO
EUR,20200617  09:30:00,1.127,1.127,1.1263,1.1264,1033,1.12656,511,30,-0.002217,-0.004911,-0.007146,SELL,NO
EUR,20200617  09:35:00,1.1264,1.1266,1.1257,1.12575,1123,1.126145,453,35,-0.0028005,-0.005892,-0.006813,SELL,NO
EUR,20200617  09:40:00,1.12575,1.12585,1.12515,1.12525,841,1.12557,374,40,-0.00357,-0.007242,-0.0066915,NO,NO
EUR,20200617  09:45:00,1.1252,1.12595,1.125,1.12595,1421,1.12541,543,45,-0.0037935,-0.007524,-0.00468,NO,NO
EUR,20200617  09:50:00,1.126,1.1263,1.12515,1.1253,1208,1.125805,498,50,-0.0033615,-0.006576,-0.0004185,NO,NO
EUR,20200617  09:55:00,1.1253,1.1253,1.1237,1.1243,3463,1.124315,1367,55,-0.005142,-0.008934,-0.005103,NO,NO
EUR,20200617  10:00:00,1.12425,1.12455,1.12335,1.12415,2628,1.12395,1042,0,-0.005565,-0.008349,-0.00477,NO,NO
EUR,20200617  10:05:00,1.12415,1.1248,1.124,1.1247,1458,1.12451,551,5,-0.004842,-0.00528,-0.001296,NO,NO
EUR,20200617  10:10:00,1.1247,1.1247,1.12365,1.12375,1293,1.12411,527,10,-0.005322,-0.004347,-0.001926,BUY,NO
EUR,20200617  10:15:00,1.12375,1.1244,1.1229,1.1236,2994,1.12378,1344,15,-0.005109,-0.004686,-0.0015885,BUY,NO
EUR,20200617  10:20:00,1.12365,1.1244,1.12345,1.12395,1949,1.124015,830,20,-0.0040965,-0.003024,-0.000261,BUY,EXECUTE
EUR,20200617  10:25:00,1.124,1.1242,1.1236,1.12395,1437,1.123945,682,25,-0.003318,-0.00222,-0.0005715,BUY,NO
EUR,20200617  10:30:00,1.1239,1.12445,1.1237,1.124,1774,1.124,794,30,-0.0023055,-0.001548,0.000135,BUY,NO
EUR,20200617  10:35:00,1.1239,1.12465,1.1238,1.12435,962,1.124175,460,35,-0.001869,-0.000111,0.000864,BUY,NO
EUR,20200617  10:40:00,1.1244,1.1247,1.12425,1.12455,1412,1.12446,546,40,-0.000978,0.000894,0.0015345,BUY,NO
EUR,20200617  10:45:00,1.12465,1.12525,1.1246,1.1252,1290,1.124975,544,45,0.000126,0.002091,0.002988,BUY,NO
EUR,20200617  10:50:00,1.1252,1.126,1.1252,1.12595,1801,1.125615,714,50,0.001164,0.003966,0.004365,BUY,NO
EUR,20200617  10:55:00,1.12595,1.12595,1.12405,1.12425,2752,1.12476,1121,55,0.0006465,0.00198,-0.0001665,NO,NO
EUR,20200617  11:00:00,1.1242,1.1247,1.1238,1.1244,1746,1.124335,759,0,0.000297,0.000723,-0.002223,NO,NO
EUR,20200617  11:05:00,1.1244,1.12505,1.1243,1.12485,1360,1.12477,566,5,0.0007995,0.0015,-0.0005445,NO,NO
EUR,20200617  11:10:00,1.12485,1.12535,1.1244,1.1246,850,1.12494,396,10,0.001173,0.00129,0.000252,NO,NO
EUR,20200617  11:15:00,1.1246,1.1246,1.12395,1.124,633,1.124315,292,15,0.000456,-0.001179,-0.0013905,SELL,NO
EUR,20200617  11:20:00,1.124,1.12465,1.124,1.12455,739,1.124445,311,20,0.0004935,-0.001218,-0.000522,NO,NO
EUR,20200617  11:25:00,1.1246,1.1247,1.1242,1.12455,648,1.1245,263,25,0.000426,-0.001011,-0.000423,NO,NO
EUR,20200617  11:30:00,1.12455,1.12455,1.1235,1.1235,1604,1.124015,609,30,-0.000465,-0.002052,-0.001926,NO,NO
EUR,20200617  11:35:00,1.1235,1.12395,1.1232,1.12385,1233,1.123585,446,35,-0.0014655,-0.002679,-0.0026415,NO,NO
EUR,20200617  11:40:00,1.12385,1.1239,1.1235,1.12355,891,1.12372,301,40,-0.001479,-0.002088,-0.0014985,NO,NO
EUR,20200617  11:45:00,1.12355,1.12385,1.12325,1.1238,743,1.12354,281,45,-0.0016575,-0.002586,-0.001494,NO,NO
EUR,20200617  11:50:00,1.1238,1.12415,1.1237,1.1238,790,1.123895,282,50,-0.00117,-0.001572,0.000648,NO,NO
EUR,20200617  11:55:00,1.12385,1.12425,1.1236,1.1241,379,1.123975,175,55,-0.0008715,-0.000825,0.001044,BUY,NO
EUR,20200617  12:00:00,1.1241,1.12425,1.12405,1.12415,314,1.12414,157,0,-0.00054,9E-06,0.001287,BUY,NO
EUR,20200617  12:05:00,1.12415,1.12445,1.12405,1.12445,401,1.12428,158,5,-0.000405,0.00078,0.001413,BUY,NO
EUR,20200617  12:10:00,1.1245,1.1246,1.12385,1.124,569,1.124245,253,10,-0.000366,0.001272,0.000621,NO,NO
EUR,20200617  12:15:00,1.124,1.12465,1.12385,1.1246,435,1.124295,201,15,-2.85E-05,0.001464,0.000486,NO,NO
EUR,20200617  12:20:00,1.12465,1.12485,1.12425,1.1248,429,1.12456,192,20,0.0005085,0.001866,0.001152,NO,NO
EUR,20200617  12:25:00,1.1248,1.1248,1.1245,1.12475,223,1.124675,106,25,0.000864,0.00189,0.001188,NO,NO
EUR,20200617  12:30:00,1.12475,1.125,1.1247,1.12495,216,1.124845,109,30,0.001356,0.001854,0.0014445,NO,NO
EUR,20200617  12:35:00,1.1249,1.1251,1.12485,1.1251,242,1.12497,114,35,0.001542,0.001944,0.0013545,NO,NO
EUR,20200617  12:40:00,1.1251,1.12525,1.12485,1.12525,303,1.12507,168,40,0.001545,0.001992,0.001107,NO,NO
EUR,20200617  12:45:00,1.1252,1.12545,1.1251,1.12525,293,1.125295,162,45,0.001689,0.00228,0.001458,NO,NO
EUR,20200617  12:50:00,1.1253,1.12565,1.1252,1.1252,605,1.125415,216,50,0.001611,0.002331,0.001332,NO,NO
EUR,20200617  12:55:00,1.1252,1.12545,1.1251,1.1254,439,1.125255,212,55,0.001314,0.001587,0.000243,NO,NO
EUR,20200617  13:00:00,1.1254,1.1257,1.1253,1.1255,604,1.1255,209,0,0.001512,0.00177,0.0008685,NO,NO
EUR,20200617  13:05:00,1.12555,1.1257,1.12545,1.1255,198,1.12556,102,5,0.001458,0.001608,0.0006975,NO,NO
EUR,20200617  13:10:00,1.1255,1.1257,1.1255,1.1256,138,1.125595,84,10,0.0013815,0.00132,0.000585,SELL,NO
EUR,20200617  13:15:00,1.1257,1.12585,1.12565,1.12575,267,1.125755,126,15,0.0013935,0.001362,0.000999,SELL,NO
EUR,20200617  13:20:00,1.1258,1.12625,1.1258,1.12615,597,1.126035,199,20,0.001527,0.001863,0.001557,NO,NO
EUR,20200617  13:25:00,1.12615,1.12625,1.12595,1.12615,322,1.12609,115,25,0.00144,0.001737,0.0012735,NO,NO
EUR,20200617  13:30:00,1.1261,1.12635,1.126,1.12605,371,1.1261,154,30,0.001266,0.001602,0.0008325,NO,NO
EUR,20200617  13:35:00,1.1261,1.12615,1.12585,1.1261,299,1.126025,125,35,0.001005,0.001314,0.000108,NO,NO
EUR,20200617  13:40:00,1.12605,1.1261,1.1259,1.12595,202,1.126,86,40,0.0008895,0.000954,-0.000225,NO,NO
EUR,20200617  13:45:00,1.126,1.1263,1.126,1.1262,206,1.126185,117,45,0.0009825,0.001077,0.0004725,NO,NO
EUR,20200617  13:50:00,1.12625,1.1263,1.1261,1.1261,143,1.12618,76,50,0.000897,0.000747,0.000369,SELL,NO
EUR,20200617  13:55:00,1.12615,1.1262,1.126,1.126,261,1.12609,111,55,0.000735,0.000228,-2.7E-05,SELL,NO
EUR,20200617  14:00:00,1.12595,1.12605,1.12565,1.1257,550,1.12581,213,0,0.000249,-0.000606,-0.0010935,SELL,NO
EUR,20200617  14:05:00,1.1257,1.1259,1.12565,1.1258,502,1.125755,216,5,2.25E-05,-0.000717,-0.0011205,SELL,NO
EUR,20200617  14:10:00,1.12575,1.1259,1.1253,1.12535,543,1.12559,177,10,-0.0003345,-0.00117,-0.0013275,SELL,NO
EUR,20200617  14:15:00,1.1253,1.1255,1.1253,1.1255,344,1.125415,143,15,-0.000696,-0.001638,-0.0014265,NO,NO
EUR,20200617  14:20:00,1.12545,1.12555,1.12535,1.1255,396,1.125465,152,20,-0.000717,-0.001557,-0.000639,NO,NO
EUR,20200617  14:25:00,1.1255,1.12565,1.1254,1.12565,374,1.125535,145,25,-0.0006225,-0.001275,-7.65E-05,NO,NO
EUR,20200617  14:30:00,1.1256,1.1259,1.1256,1.1258,747,1.12579,292,30,-0.000345,-0.000405,0.0010395,NO,NO
EUR,20200617  14:35:00,1.1258,1.12595,1.1257,1.12575,415,1.12583,150,35,-0.000321,4.5E-05,0.0010035,BUY,NO
EUR,20200617  14:40:00,1.1257,1.12585,1.1257,1.12575,261,1.125755,109,40,-0.0004305,0.00027,0.00036,BUY,NO
EUR,20200617  14:45:00,1.1257,1.1257,1.12555,1.12555,141,1.125595,73,45,-0.0005655,9.3E-05,-0.000477,NO,NO
EUR,20200617  14:50:00,1.12555,1.1257,1.1254,1.12545,174,1.12553,82,50,-0.0005145,6.9E-05,-0.000765,NO,NO
EUR,20200617  14:55:00,1.1255,1.12555,1.12525,1.12535,677,1.12542,299,55,-0.0004695,-0.000315,-0.000927,NO,NO
EUR,20200617  15:00:00,1.1253,1.1254,1.1252,1.12535,498,1.125275,297,0,-0.000441,-0.000912,-0.00108,SELL,NO
EUR,20200617  15:05:00,1.12535,1.12555,1.1252,1.12535,282,1.125355,135,5,-0.0002415,-0.000894,-0.00036,NO,NO
EUR,20200617  15:10:00,1.1254,1.12545,1.12525,1.12535,169,1.12533,77,10,-0.0002055,-0.00099,-0.000234,NO,NO
EUR,20200617  15:15:00,1.1254,1.12585,1.12535,1.1258,425,1.125625,183,15,8.85E-05,-0.000126,0.001008,NO,NO
EUR,20200617  15:20:00,1.12575,1.126,1.1256,1.12575,449,1.12581,189,20,0.000186,0.000564,0.0014895,BUY,NO
EUR,20200617  15:25:00,1.12575,1.12595,1.12565,1.1257,356,1.125785,173,25,6.9E-05,0.000792,0.000918,BUY,NO
EUR,20200617  15:30:00,1.12565,1.1258,1.1256,1.1257,234,1.12571,101,30,-3.9E-05,0.000756,0.000261,NO,NO
EUR,20200617  15:35:00,1.12575,1.1259,1.12565,1.1258,172,1.12576,80,35,9.9E-05,0.000996,9.9E-05,NO,NO
EUR,20200617  15:40:00,1.12575,1.12585,1.12555,1.1257,138,1.12568,79,40,0.000126,0.000681,-0.0003105,NO,NO
EUR,20200617  15:45:00,1.1256,1.1257,1.12555,1.12565,109,1.125625,69,45,0.000204,0.000228,-0.0003915,NO,NO
EUR,20200617  15:50:00,1.1256,1.126,1.1256,1.1259,253,1.12586,129,50,0.000558,0.000534,0.0005985,NO,NO
EUR,20200617  15:55:00,1.1259,1.1263,1.1259,1.12615,299,1.12613,168,55,0.000942,0.000954,0.0014355,BUY,NO
EUR,20200617  16:00:00,1.1262,1.1263,1.12575,1.126,314,1.12594,148,0,0.0006525,0.000417,0.0004185,NO,NO
EUR,20200617  16:05:00,1.12605,1.1262,1.126,1.12605,182,1.12611,79,5,0.000696,0.000903,0.0007965,NO,NO
EUR,20200617  16:10:00,1.126,1.126,1.1259,1.126,154,1.12597,56,10,0.000399,0.000663,-0.000144,NO,NO
EUR,20200617  16:15:00,1.126,1.126,1.1259,1.12595,59,1.12596,29,15,0.000273,0.000549,-0.000279,NO,NO
EUR,20200617  16:20:00,1.12595,1.1262,1.12595,1.12615,95,1.12611,53,20,0.0004125,0.000687,0.000414,NO,NO
EUR,20200617  16:25:00,1.1262,1.12665,1.1262,1.12645,358,1.126415,158,25,0.0008175,0.001263,0.001359,BUY,NO
EUR,20200617  16:30:00,1.12645,1.12645,1.12615,1.12615,49,1.12634,26,30,0.0007755,0.000792,0.0008145,BUY,NO
EUR,20200617  16:35:00,1.1262,1.1262,1.1261,1.12615,25,1.126155,16,35,0.0005085,0.000282,-0.0001845,SELL,NO
EUR,20200617  16:40:00,1.1262,1.1265,1.1262,1.12635,75,1.126325,37,40,0.0006015,0.000792,0.000252,NO,NO
EUR,20200617  16:45:00,1.12635,1.12655,1.1262,1.12655,80,1.126385,32,45,0.0005955,0.000834,0.0002745,NO,NO
EUR,20200617  16:50:00,1.12655,1.1269,1.1262,1.1266,348,1.12662,127,50,0.000732,0.001215,0.0011475,NO,NO
EUR,20200617  16:55:00,1.1266,1.1266,1.12635,1.12645,134,1.126495,74,55,0.000549,0.000693,0.0004455,NO,NO
EUR,20200618  09:30:00,1.1245,1.1252,1.12445,1.125,1259,1.124915,581,30,-0.001296,-0.003216,-0.0055485,SELL,NO
EUR,20200618  09:35:00,1.125,1.12525,1.1247,1.12515,790,1.124945,354,35,-0.001311,-0.003273,-0.0041715,SELL,NO
EUR,20200618  09:40:00,1.1251,1.1254,1.1251,1.12525,638,1.125245,262,40,-0.0010425,-0.002535,-0.0017955,NO,NO
EUR,20200618  09:45:00,1.12525,1.1254,1.12465,1.1247,713,1.125005,311,45,-0.0014415,-0.003279,-0.001422,NO,NO
EUR,20200618  09:50:00,1.1247,1.1247,1.1234,1.1235,1608,1.123995,608,50,-0.002712,-0.005907,-0.003717,NO,NO
EUR,20200618  09:55:00,1.12355,1.12385,1.12325,1.1235,1517,1.123595,587,55,-0.0032565,-0.006021,-0.004329,NO,NO
EUR,20200618  10:00:00,1.1235,1.1241,1.12345,1.12405,818,1.12389,356,0,-0.0028935,-0.004449,-0.002052,NO,NO
EUR,20200618  10:05:00,1.1241,1.12425,1.12375,1.12405,623,1.124035,278,5,-0.0028035,-0.003276,-0.0003105,NO,NO
EUR,20200618  10:10:00,1.12405,1.1248,1.12395,1.1247,754,1.124405,276,10,-0.0024615,-0.001494,0.0018945,BUY,NO
EUR,20200618  10:15:00,1.1247,1.1248,1.12445,1.12475,909,1.12465,370,15,-0.0017445,-0.000354,0.0024075,BUY,NO
EUR,20200618  10:20:00,1.12475,1.12485,1.1227,1.1229,2165,1.123415,875,20,-0.0027945,-0.002508,-0.002988,NO,NO
EUR,20200618  10:25:00,1.1229,1.12365,1.12245,1.12335,2228,1.123145,760,25,-0.002706,-0.002343,-0.0035325,NO,NO
EUR,20200618  10:30:00,1.1234,1.12345,1.1227,1.1229,3285,1.12309,1346,30,-0.002325,-0.001893,-0.0029295,NO,NO
EUR,20200618  10:35:00,1.1229,1.12365,1.12285,1.1234,1334,1.12333,549,35,-0.001761,-0.001563,-0.000882,BUY,NO
EUR,20200618  10:40:00,1.1234,1.124,1.12325,1.1238,1708,1.123735,626,40,-0.00087,-0.001224,0.001764,NO,NO
EUR,20200618  10:45:00,1.1238,1.1239,1.12345,1.1236,1266,1.123695,454,45,-0.0005115,-0.001035,0.001332,NO,NO
EUR,20200618  10:50:00,1.1236,1.12385,1.12315,1.1232,973,1.12352,409,50,-0.0004305,-0.000921,0.000207,NO,NO
EUR,20200618  10:55:00,1.1232,1.12435,1.123,1.1243,1402,1.12376,622,55,-0.0002655,0.000444,0.000684,BUY,NO
EUR,20200618  11:00:00,1.12435,1.12465,1.12405,1.1245,1499,1.124315,542,0,8.4E-05,0.002568,0.002295,NO,NO
EUR,20200618  11:05:00,1.1245,1.125,1.1245,1.1247,1389,1.124745,459,5,0.0007425,0.003408,0.003321,NO,NO
EUR,20200618  11:10:00,1.12465,1.12525,1.12465,1.1252,847,1.12494,302,10,0.0012435,0.003546,0.003078,NO,NO
